"source","client","idx","dt_ns"
"present","workspace","895","15704600"
"present","workspace","896","21324400"
"present","workspace","897","15785900"
"present","workspace","898","14294700"
"present","workspace","899","14751100"
"present","workspace","900","15958600"
"present","workspace","901","15761800"
"present","workspace","902","16458300"
"present","workspace","903","17284900"
"present","workspace","904","17719700"
"present","workspace","905","16269800"
"present","workspace","906","15558100"
"present","workspace","907","16174900"
"present","workspace","908","17452500"
"present","workspace","909","18149400"
"present","workspace","910","17386900"
"present","workspace","911","19822900"
"present","workspace","912","15842200"
"present","workspace","913","14718600"
"present","workspace","914","16555200"
"present","workspace","915","14773100"
"present","workspace","916","18795000"
"present","workspace","917","16310400"
"present","workspace","918","15967600"
"present","workspace","919","15974900"
"present","workspace","920","17224300"
"present","workspace","921","22147000"
"present","workspace","922","14904300"
"present","workspace","923","14976600"
"present","workspace","924","15787200"
"present","workspace","925","15572100"
"present","workspace","926","15987000"
"present","workspace","927","15712800"
"present","workspace","928","17558400"
"present","workspace","929","17998800"
"present","workspace","930","15883000"
"present","workspace","931","18805500"
"present","workspace","932","16687700"
"present","workspace","933","14781700"
"present","workspace","934","16186600"
"present","workspace","935","15549200"
"present","workspace","936","22258100"
"present","workspace","937","15447400"
"present","workspace","938","14953000"
"present","workspace","939","15236300"
"present","workspace","940","15181500"
"present","workspace","941","19989600"
"present","workspace","942","15811800"
"present","workspace","943","16141900"
"present","workspace","944","17016500"
"present","workspace","945","15866400"
"present","workspace","946","20990800"
"present","workspace","947","15491000"
"present","workspace","948","15594200"
"present","workspace","949","16087800"
"present","workspace","950","16892900"
"present","workspace","951","15384500"
"present","workspace","952","18989800"
"present","workspace","953","19491600"
"present","workspace","954","14979900"
"present","workspace","955","14606300"
"present","workspace","956","14192200"
"present","workspace","957","20370700"
"present","workspace","958","16349100"
"present","workspace","959","15416500"
"present","workspace","960","15603200"
"present","workspace","961","19291100"
"present","workspace","962","14558200"
"present","workspace","963","20831400"
"present","workspace","964","16802700"
"present","workspace","965","16970500"
"present","workspace","966","15224000"
"present","workspace","967","15365500"
"present","workspace","968","15550200"
"present","workspace","969","16063300"
"present","workspace","970","17016100"
"present","workspace","971","16908000"
"present","workspace","972","15748400"
"present","workspace","973","15201700"
"present","workspace","974","18470900"
"present","workspace","975","15694100"
"present","workspace","976","19567500"
"present","workspace","977","14949000"
"present","workspace","978","16295200"
"present","workspace","979","16195600"
"present","workspace","980","16710300"
"present","workspace","981","15956600"
"present","workspace","982","19799100"
"present","workspace","983","15426700"
"present","workspace","984","19787200"
"present","workspace","985","15330300"
"present","workspace","986","15751900"
"present","workspace","987","15463800"
"present","workspace","988","16643400"
"present","workspace","989","17215500"
"present","workspace","990","16055200"
"present","workspace","991","17011600"
"present","workspace","992","17355400"
"present","workspace","993","16644800"
