source,client,idx,dt_ns
frame,standalone,458,18032700
frame,standalone,459,21251800
frame,standalone,460,20637800
frame,standalone,461,19221500
frame,standalone,462,17813800
frame,standalone,463,18392600
frame,standalone,464,23761000
frame,standalone,465,19574000
frame,standalone,466,21094700
frame,standalone,467,18642900
frame,standalone,468,19510500
frame,standalone,469,17156400
frame,standalone,470,17526700
frame,standalone,471,20247000
frame,standalone,472,21895100
frame,standalone,473,19741400
frame,standalone,474,17870200
frame,standalone,475,19376400
frame,standalone,476,17451600
frame,standalone,477,21513500
frame,standalone,478,18883200
frame,standalone,479,19728800
frame,standalone,480,17621100
frame,standalone,481,20291200
frame,standalone,482,19660900
frame,standalone,483,19242700
frame,standalone,484,17684200
frame,standalone,485,19624200
frame,standalone,486,20624800
frame,standalone,487,18053100
frame,standalone,488,17423000
frame,standalone,489,17486300
frame,standalone,490,20730000
frame,standalone,491,19470500
frame,standalone,492,18029600
frame,standalone,493,20428700
frame,standalone,494,22365000
frame,standalone,495,18709600
frame,standalone,496,18468900
frame,standalone,497,18999000
frame,standalone,498,19612100
frame,standalone,499,20649600
frame,standalone,500,17206300
frame,standalone,501,18908800
frame,standalone,502,17768300
frame,standalone,503,20362700
frame,standalone,504,19947900
frame,standalone,505,18043700
frame,standalone,506,17604900
frame,standalone,507,28215100
frame,standalone,508,37467400
frame,standalone,509,32167000
frame,standalone,510,24203500
frame,standalone,511,19431900
frame,standalone,512,21854500
frame,standalone,513,24617300
frame,standalone,514,22775800
frame,standalone,515,24493600
frame,standalone,516,18691800
frame,standalone,517,20300600
frame,standalone,518,23864900
frame,standalone,519,22614100
frame,standalone,520,20532500
frame,standalone,521,22042100
frame,standalone,522,21931500
frame,standalone,523,23592600
frame,standalone,524,21790000
frame,standalone,525,21106900
frame,standalone,526,22787600
frame,standalone,527,22573400
frame,standalone,528,21231700
frame,standalone,529,20716900
frame,standalone,530,18447600
frame,standalone,531,18637300
frame,standalone,532,21373400
frame,standalone,533,21011500
frame,standalone,534,23633600
frame,standalone,535,26004300
frame,standalone,536,20533200
frame,standalone,537,19201800
frame,standalone,538,22926200
frame,standalone,539,21366900
frame,standalone,540,21745500
frame,standalone,541,20850100
frame,standalone,542,26024500
frame,standalone,543,26170600
frame,standalone,544,22529900
frame,standalone,545,19888000
frame,standalone,546,24958700
frame,standalone,547,21886100
frame,standalone,548,18732700
frame,standalone,549,26125900
frame,standalone,550,21189000
frame,standalone,551,19267900
frame,standalone,552,18993800
frame,standalone,553,24074200
frame,standalone,554,21673900
frame,standalone,555,19139800
frame,standalone,556,18991100
frame,standalone,557,23494900
frame,standalone,558,20765400
frame,standalone,559,22309900
frame,standalone,560,20933800
frame,standalone,561,26987900
frame,standalone,562,20467800
frame,standalone,563,19525300
frame,standalone,564,26830900
frame,standalone,565,23508800
frame,standalone,566,21577300
frame,standalone,567,20663900
frame,standalone,568,18049400
frame,standalone,569,23054800
frame,standalone,570,21160500
frame,standalone,571,20649400
frame,standalone,572,19145600
frame,standalone,573,21570500
frame,standalone,574,20257500
frame,standalone,575,18657200
frame,standalone,576,20108600
frame,standalone,577,18277600
frame,standalone,578,22926300
frame,standalone,579,18544000
frame,standalone,580,20077200
frame,standalone,581,21381000
frame,standalone,582,18502600
frame,standalone,583,25683700
frame,standalone,584,21571500
frame,standalone,585,21186400
frame,standalone,586,20745300
frame,standalone,587,20519900
frame,standalone,588,22242700
frame,standalone,589,21628900
frame,standalone,590,22832500
frame,standalone,591,19226100
